precinct,lat,lng,station,marz,community,source,fetched_at
4/23,40.203482,44.501681,Հ.29 մանկապարտեզ   Կոմիտասի 30,Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/24,40.203117,44.50503,"«Երևանի Գայի անվան հ.129 հիմնական դպրոց» ՊՈԱԿ,   Հր. Քոչարի 29",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/25,40.203215,44.505017,"«Երևանի Գայի անվան հ.129 հիմնական դպրոց» ՊՈԱԿ,   Հր. Քոչարի 29",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/26,40.199102,44.507355,Հ.26 մանկապարտեզ Փափազյան 8,Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/27,40.199102,44.507355,Հ.26 մանկապարտեզ  Փափազյան 8,Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/28,40.199102,44.507355,Հ.26 մանկապարտեզ  Փափազյան 8,Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/29,40.203215,44.505017,"«Երևանի Գայի անվան հ.129 հիմնական դպրոց» ՊՈԱԿ,   Հր. Քոչարի 29",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/30,40.199402,44.50167,«Հայջրնախագիծ» ինստիտուտ  Վ. Վաղարշյան 12,Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/31,40.196815,44.500036,Հասարակական տարածք Համբարձումյան 8/1,Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/32,40.192858,44.500242,"«Երևանի «Արգենտինյան Հանրապետություն» հ.76 հիմնական դպրոց» ՊՈԱԿ,  Մ. Բաղրամյան 52",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/33,40.192921,44.49706,"«Երևանի Հ. Օշականի անվան հ.172 հիմնական դպրոց» ՊՈԱԿ, Մ.Բաղրամյան 59Ա",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/34,40.192858,44.500242,"«Երևանի «Արգենտինյան Հանրապետություն» հ.76 հիմնական դպրոց» ՊՈԱԿ,  Մ. Բաղրամյան 52",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/35,40.193004,44.497445,"«Երևանի Հ. Հայրապետյանի անվան հ.78 հիմնական դպրոց» ՊՈԱԿ, Մ. Բաղրամյան 59",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/36,40.210644,44.503585,"Վ. Բրյուսովի անվ. ՊԼՀ հանրակացարան, Հ.էմինի 123",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/37,40.208292,44.499228,Վ․ Փափազյան 27,Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/38,40.204059,44.499012,"Ալ. Հեքիմյանի անվան երաժշտ. դպրոց, Վ.Վաղարշյան 24/17",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/39,40.204059,44.499012,"Ալ. Հեքիմյանի անվան երաժշտ. դպրոց, Վ.Վաղարշյան 24/17",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/40,40.203784,44.498814,"«Երևանի Ալ. Շիրվանզադեի անվան հ.21 հիմնական դպրոց» ՊՈԱԿ, Վ. Վաղարշյան 24",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/41,40.203784,44.498814,"«Երևանի Ալ. Շիրվանզադեի անվան հ.21 հիմնական դպրոց» ՊՈԱԿ, Վ. Վաղարշյան 24",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/42,40.202553,44.500736,Հ.31 մանկապարտեզ Գ. Արծրունու 57,Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/43,40.200419,44.498017,"«Երևանի Ս. Զորյանի անվան հ.56 հիմնական դպրոց» ՊՈԱԿ, Հր. Քոչարի 13",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/44,40.197185,44.493624,"«Կարեն Դեմիրճյանի անվան Երևանի մետրոպոլիտեն» ՓԲԸ,  Մ. Բաղրամյան 78",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/45,40.201158,44.497547,Հ.32 մանկապարտեզ  Գ. Արծրունու 25,Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/46,40.201824,44.49231,"«Երևանի Ն. Զարյանի անվան հ.130 հիմնական դպրոց» ՊՈԱԿ, Հ.Հակոբյան նրբ. 3",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/47,40.201824,44.49231,"«Երևանի Ն. Զարյանի անվան հ.130 հիմնական դպրոց» ՊՈԱԿ, Հ.Հակոբյան նրբ. 3",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/48,40.204026,44.491796,"«Երևանի Ս. Կապուտիկյանի անվան հ.145 հիմնական դպրոց» ՊՈԱԿ, Հ. Էմինի 8",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/49,40.204026,44.491796,"«Երևանի Ս. Կապուտիկյանի անվան հ.145 հիմնական դպրոց» ՊՈԱԿ, Հ. Էմինի 8",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/50,40.19511,44.487846,Հ.27 մանկապարտեզ  Կիևյան 7,Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/51,40.195851,44.488811,"«Երևանի Ղ. Աղայանի անվան հ.63 հիմնական դպրոց» ՊՈԱԿ, Կիևյան 9",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/52,40.192958,44.489681,"«Երևանի Հ. Գալստյանի անվան հ.83 ավագ դպրոց» ՊՈԱԿ, Օրբելի եղբայրների 63",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/53,40.195129,44.489372,"«Հայգյուղշիննախագիծ» ինստիտուտ, Կիևյան 16",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
4/54,40.19327397,44.49753053,"«Երևանի Հ.Հայրապետյանի անվան հ.78 հիմնական դպրոց» ՊՈԱԿ, Մ. Բաղրամյան 59",Երևան,Արաբկիր,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/1,40.215912,44.475785,"«Երևանի Աշոտ Մանուկյանի անվան հ.93 միջնակարգ դպրոց» ՊՈԱԿ սեփ. սեկտոր, Աշոտ Մանուկյան փողոց /Դավթաշեն 5-րդ փողոց/",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/2,40.215912,44.475785,"«Երևանի Աշոտ Մանուկյանի անվան հ.93 միջնակարգ դպրոց» ՊՈԱԿ սեփ. սեկտոր, Աշոտ Մանուկյան փողոց /Դավթաշեն 5-րդ փողոց/",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/3,40.215912,44.475785,"«Երևանի Աշոտ Մանուկյանի անվան հ.93 միջնակարգ դպրոց» ՊՈԱԿ սեփ. սեկտոր, Աշոտ Մանուկյան փողոց /Դավթաշեն 5-րդ փողոց/",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/4,40.22043,44.487574,"«Երևանի հ.61 մանկապարտեզ» ՊՈԱԿ, 1-ին թաղամաս, 16/1",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/5,40.220472,44.487492,"«Երևանի հ.58  մանկապարտեզ» ՀՈԱԿ, 1-ին թաղամաս, 27/2",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/6,40.219665,44.488545,"«Երևանի հ.200 դպրոց» ՊՈԱԿ, 1-ին թաղամաս",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/7,40.220652,44.489745,"«Երևանի Սամվել Գևորգյանի անվան հ.189 ավագ դպրոց» ՊՈԱԿ,  1-ին թաղամաս",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/8,40.216601,44.490158,"«Երևանի հ.60 մանկապարտեզ» ՀՈԱԿ, 3-րդ թաղամաս, 9/1",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/9,40.216601,44.490158,"«Երևանի հ.60 մանկապարտեզ» ՀՈԱԿ, 3-րդ թաղամաս, 9/1",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/10,40.216601,44.490158,"«Երևանի հ.60 մանկապարտեզ» ՀՈԱԿ, 3-րդ թաղամաս, 9/1",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/11,40.224529,44.49431,"«Երևանի Գևորգ Վարդանյանի անվան հ.192 հիմնական դպրոց» ՊՈԱԿ, 2-րդ թաղամաս",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/12,40.224529,44.49431,"«Երևանի Գևորգ Վարդանյանի անվան հ.192 հիմնական դպրոց» ՊՈԱԿ, 2-րդ թաղամաս",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/13,40.224663,44.492687,"«Երևանի հ.59 մանկապարտեզ» ՀՈԱԿ, 2-րդ թաղամաս, 7/1",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/14,40.224663,44.492687,"«Երևանի հ.59 մանկապարտեզ» ՀՈԱԿ, 2-րդ թաղամաս, 7/1",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/15,40.221335,44.498622,"«Երևանի Հենրիկ Խաչատրյանի անվան հ.199 հիմնական դպրոց» ՊՈԱԿ, 4-րդ թաղամաս",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/16,40.221335,44.498622,"«Երևանի Հենրիկ Խաչատրյանի անվան հ.199 հիմնական դպրոց» ՊՈԱԿ, 4-րդ թաղամաս",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/17,40.221459,44.499172,"«Երևանի Ավետ Տերտերյանի անվան արվեստի դպրոց» ՀՈԱԿ, 4-րդ թաղամաս, 50/8",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/18,40.22245,44.499252,"«Երևանի Աշոտ Նավասարդյանի  անվան հ.196 հիմնական դպրոց» ՊՈԱԿ, 4-րդ թաղամաս",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
5/19,40.22245,44.499252,"«Երևանի Աշոտ Նավասարդյանի  անվան հ.196 հիմնական դպրոց» ՊՈԱԿ, 4-րդ թաղամաս",Երևան,Դավթաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/1,40.193637,44.471125,"«Երևանի Պեյո Յավորովի անվան հ․131 հիմնական դպրոց»ՊՈԱԿ, Արզումանյան 22",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/2,40.193637,44.471125,"«Երևանի Պեյո Յավորովի անվան հ․131 հիմնական դպրոց»ՊՈԱԿ, Արզումանյան 22",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/3,40.19649,44.476397,"«Երևանի Հ․ Մորգենթաուի անվան հ․126 հիմնական դպրոց»ՊՈԱԿ, Էստոնական 8Ա",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/4,40.19649,44.476397,"«Երևանի Հ․ Մորգենթաուի անվան հ․126 հիմնական դպրոց»ՊՈԱԿ, Էստոնական 8Ա",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/5,40.19649,44.476397,"«Երևանի Հ․ Մորգենթաուի անվան հ․126 հիմնական դպրոց»ՊՈԱԿ, Էստոնական 8Ա",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/6,40.200189,44.468374,"«Երևանի  Գուրգեն Մարգարյանի անվան հ․94 դպրոց»ՊՈԱԿ, Բաշինջաղյան 100",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/7,40.200189,44.468374,"«Երևանի  Գուրգեն Մարգարյանի անվան հ․94 դպրոց»ՊՈԱԿ, Բաշինջաղյան 100",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/8,40.196949,44.470897,"«Երևանի  Ռաֆայել Իշխանյանի անվան հ․153 հիմնական դպրոց»ՊՈԱԿ, Առաքելյան 47",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/9,40.196949,44.470897,"«Երևանի  Ռաֆայել Իշխանյանի անվան հ․153 հիմնական դպրոց»ՊՈԱԿ, Առաքելյան 47",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/10,40.196949,44.470897,"«Երևանի  Ռաֆայել Իշխանյանի անվան հ․153 հիմնական դպրոց»ՊՈԱԿ, Առաքելյան 47",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/11,40.202997,44.473596,"«Երևանի հ․102 հիմնական դպրոց»ՊՈԱԿ, Ֆուչիկի 2 նրբ․ 11",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/12,40.202997,44.473596,"«Երևանի հ․102 հիմնական դպրոց»ՊՈԱԿ, Ֆուչիկի 2 նրբ․ 11",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/13,40.20337951,44.47427054,"«Երևանի հ․43 մսուր-մանկապարտեզ» ՀՈԱԿ, Ֆուչիկի 2 նրբ․ 9",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/14,40.204564,44.478843,"«Երևանի Դավիթ Սարապյանի անվան հ․100 հիմնական դպրոց» ՊՈԱԿ, Մարգարյան 9",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/15,40.204564,44.478843,"«Երևանի Դավիթ Սարապյանի անվան հ․100 հիմնական դպրոց» ՊՈԱԿ, Մարգարյան 9",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/16,40.203717,44.464531,"«Երևանի հ․156 հիմնական դպրոց» ՊՈԱԿ, Շիրազի 11",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/17,40.203717,44.464531,"«Երևանի հ․156 հիմնական դպրոց» ՊՈԱԿ, Շիրազի 11",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/18,40.205028,44.466645,«Երևանի Լևոն Միրիջանյանի անվան հ․155 դպրոց» Բաշինջաղյան 2 նրբ․,Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/19,40.205028,44.466645,«Երևանի Լևոն Միրիջանյանի անվան հ․155 դպրոց» Բաշինջաղյան 2 նրբ․,Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/20,40.206001,44.466627,"«Երևանի հ․47 մսուր-մանկապարտեզ» ՀՈԱԿ, Բաշինջաղյան 2 նրբ․ 4",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/21,40.20485275,44.46668399,"«Մանկապատանեկան տեխնիկական ստեղծագործական կենտրոն» ՀՈԱԿ, Բաշինջաղյան 2 նրբ․ 3",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/22,40.207472,44.465842,"«Երևանի Ամենայն Հայոց կաթողիկոս Վազգեն Առաջինի անվան հ․ 168 հիմնական դպրոց» ՊՈԱԿ, Բաշինջաղյան 1 նրբ․ ",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/23,40.207472,44.465842,"«Երևանի Ամենայն Հայոց կաթողիկոս Վազգեն Առաջինի անվան հ․ 168 հիմնական դպրոց» ՊՈԱԿ, Բաշինջաղյան 1 նրբ․",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/24,40.206942,44.469734,"«Երևանի հ․35 մսուր-մանկապարտեզ» ՀՈԱԿ, Բաշինջաղյան 184/5",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/25,40.207258,44.473042,"«Երևանի հ․109 ավագ դպրոց» ՊՈԱԿ, Մարգարյան 2 նրբ․ 14",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/26,40.207492,44.473986,"«Երևանի Վիլյամ Սարոյանի անվան հ․138 հիմնական դպրոց» ՊՈԱԿ, Մարգարյան  փ․ 30Ա",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/27,40.207492,44.473986,"«Երևանի Վիլյամ Սարոյանի անվան հ․138 հիմնական դպրոց» ՊՈԱԿ, Մարգարյան  փ․ 30Ա",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/28,40.21094917,44.47029315,"«Երևանի հ․185 հիմնական դպրոց» ՊՈԱԿ, Հ․ Բեկնազարյան 5/1",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/29,40.21094917,44.47029315,"«Երևանի հ․185 հիմնական դպրոց» ՊՈԱԿ, Հ․ Բեկնազարյան 5/1",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/30,40.21026896,44.46924101,"«Երևանի Գևորգ Չաուշի անվան հ․ 188 հիմնական դպրոց» ՊՈԱԿ, Բեկնազարյան 5",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/31,40.21026896,44.46924101,"«Երևանի Գևորգ Չաուշի անվան հ․ 188 հիմնական դպրոց» ՊՈԱԿ, Բեկնազարյան 5",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/32,40.210048,44.467517,"«Երևանի  հ․ 195 ավագ դպրոց» ՊՈԱԿ, Մազմանյան 5Ա",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/33,40.212096,44.4711,"«Աջափնյակ գեղագիտական կենտրոն» ՀՈԱԿ, Նորաշեն/16/թղմ․2, 23/13",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/34,40.212096,44.4711,"«Աջափնյակ գեղագիտական կենտրոն» ՀՈԱԿ, Նորաշեն/16/թղմ․2, 23/13",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
6/35,40.21159,44.460225,"«Երևանի Գևորգ Արշակյանի անվան հ․ 22 հիմնական դպրոց» ՊՈԱԿ, Նազարբեկյան թղմ․",Երևան,Աջափնյակ,elections.am/AccessibilityMap,2026-06-02T09:44:57.200Z
